"Protein ID";"m";"stat";"p"
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000229030"";""ENSP00000229030"")";75;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000229134"";""ENSP00000229134"")";145;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000229135"";""ENSP00000229135"")";66;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000229238"";""ENSP00000229238"")";59;9;0,1293
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000229243"";""ENSP00000229243"")";68;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000229304"";""ENSP00000229304"")";68;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000229379"";""ENSP00000229379"")";53;6,859410430839;0,2005
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000229390"";""ENSP00000229390"")";43;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000229402"";""ENSP00000229402"")";48;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000229595"";""ENSP00000229595"")";73;13,8663308460639;0,1105
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000229633"";""ENSP00000229633"")";63;18,231017897355;0,0712
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000229708"";""ENSP00000229708"")";57;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000229769"";""ENSP00000229769"")";68;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000229812"";""ENSP00000229812"")";176;24,0332440078262;0,1388
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000229955"";""ENSP00000229955"")";139;6,9504132231405;0,3512
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000230050"";""ENSP00000230050"")";53;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000230122"";""ENSP00000230122"")";37;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000230361"";""ENSP00000230361"")";83;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000230381"";""ENSP00000230381"")";82;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000230671"";""ENSP00000230671"")";61;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000230990"";""ENSP00000230990"")";106;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000231009"";""ENSP00000231009"")";87;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000231121"";""ENSP00000231121"")";52;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000231130"";""ENSP00000231130"")";73;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000231134"";""ENSP00000231134"")";83;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000231136"";""ENSP00000231136"")";76;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000231137"";""ENSP00000231137"")";84;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000231173"";""ENSP00000231173"")";35;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000231228"";""ENSP00000231228"")";98;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000231484"";""ENSP00000231484"")";82;14,2683567935759;0,1238
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000231512"";""ENSP00000231512"")";38;22,8733459357278;0,0288
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000231572"";""ENSP00000231572"")";129;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000231706"";""ENSP00000231706"")";327;176,503515335973;0,0228
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000231721"";""ENSP00000231721"")";24;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000232003"";""ENSP00000232003"")";134;486,390868741439;0,001
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000232217"";""ENSP00000232217"")";162;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000232424"";""ENSP00000232424"")";43;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000232888"";""ENSP00000232888"")";47;7,11111111111111;0,1699
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000232905"";""ENSP00000232905"")";38;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000232975"";""ENSP00000232975"")";21;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000233143"";""ENSP00000233143"")";50;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000233336"";""ENSP00000233336"")";48;32,7696620185762;0,0267
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000233468"";""ENSP00000233468"")";72;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000233615"";""ENSP00000233615"")";36;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000233710"";""ENSP00000233710"")";199;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000233735"";""ENSP00000233735"")";60;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000233813"";""ENSP00000233813"")";72;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000233826"";""ENSP00000233826"")";51;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000233840"";""ENSP00000233840"")";33;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000233948"";""ENSP00000233948"")";61;13,6578449905482;0,1052
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000233969"";""ENSP00000233969"")";291;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000234296"";""ENSP00000234296"")";141;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000234389"";""ENSP00000234389"")";189;15,5950689890338;0,2216
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000234392"";""ENSP00000234392"")";124;7,29;0,2962
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000234454"";""ENSP00000234454"")";21;6,44378698224852;0,1148
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000234798"";""ENSP00000234798"")";57;6,08444444444445;0,2325
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000235345"";""ENSP00000235345"")";282;86,9627334621615;0,0499
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000235349"";""ENSP00000235349"")";59;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000235382"";""ENSP00000235382"")";58;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000235628"";""ENSP00000235628"")";52;36,0493827160494;0,0202
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000236709"";""ENSP00000236709"")";29;6,98903421852292;0,124
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000236979"";""ENSP00000236979"")";74;7,16857440166493;0,2312
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000237201"";""ENSP00000237201"")";109;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000237281"";""ENSP00000237281"")";110;8,7293388429752;0,2193
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000237455"";""ENSP00000237455"")";111;10,4378698224852;0,1849
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000237596"";""ENSP00000237596"")";147;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000237642"";""ENSP00000237642"")";132;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000237837"";""ENSP00000237837"")";47;360,235808169719;2e-04
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000238256"";""ENSP00000238256"")";254;40,3910009182736;0,1176
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000238508"";""ENSP00000238508"")";131;33,4297301540224;0,0725
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000238558"";""ENSP00000238558"")";77;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000238609"";""ENSP00000238609"")";28;21,9960388610687;0,0193
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000238618"";""ENSP00000238618"")";45;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000238647"";""ENSP00000238647"")";54;7,5625;0,1612
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000238682"";""ENSP00000238682"")";93;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000238892"";""ENSP00000238892"")";93;13,8125;0,1451
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000238994"";""ENSP00000238994"")";74;7,15251487290427;0,2272
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000239032"";""ENSP00000239032"")";17;8,45051379123851;0,0557
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000239144"";""ENSP00000239144"")";68;47,4500168046547;0,021
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000239151"";""ENSP00000239151"")";49;12,25;0,0864
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000239165"";""ENSP00000239165"")";76;26,2545579696865;0,0545
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000239223"";""ENSP00000239223"")";79;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000239231"";""ENSP00000239231"")";154;26,2319571602757;0,1105
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000239243"";""ENSP00000239243"")";75;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000239316"";""ENSP00000239316"")";34;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000239347"";""ENSP00000239347"")";82;7,11111111111111;0,2458
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000239444"";""ENSP00000239444"")";79;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000239446"";""ENSP00000239446"")";79;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000239449"";""ENSP00000239449"")";65;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000239450"";""ENSP00000239450"")";110;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000239451"";""ENSP00000239451"")";50;6,98469387755102;0,1797
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000239938"";""ENSP00000239938"")";28;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000240055"";""ENSP00000240055"")";128;17,0284765625;0,1509
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000240100"";""ENSP00000240100"")";104;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000240316"";""ENSP00000240316"")";57;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000240364"";""ENSP00000240364"")";195;6,98469387755102;0,4235
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000240488"";""ENSP00000240488"")";186;65,5565568106206;0,0468
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000240587"";""ENSP00000240587"")";235;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000240618"";""ENSP00000240618"")";168;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000240652"";""ENSP00000240652"")";83;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000240662"";""ENSP00000240662"")";35;58,2349807138376;0,0051
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000240687"";""ENSP00000240687"")";38;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000241052"";""ENSP00000241052"")";249;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000241125"";""ENSP00000241125"")";89;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000241256"";""ENSP00000241256"")";84;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000241463"";""ENSP00000241463"")";76;26,6874348793932;0,0539
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000241651"";""ENSP00000241651"")";32;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000242159"";""ENSP00000242159"")";37;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000242249"";""ENSP00000242249"")";129;200,343678535597;0,0043
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000242462"";""ENSP00000242462"")";33;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000242465"";""ENSP00000242465"")";83;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000242592"";""ENSP00000242592"")";75;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000242719"";""ENSP00000242719"")";71;25,898463182117;0,0509
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000242728"";""ENSP00000242728"")";101;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000242819"";""ENSP00000242819"")";34;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000242994"";""ENSP00000242994"")";49;9,3185595567867;0,1029
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000243056"";""ENSP00000243056"")";54;7,11111111111111;0,1862
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000243103"";""ENSP00000243103"")";49;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000243108"";""ENSP00000243108"")";69;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000243347"";""ENSP00000243347"")";88;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000243440"";""ENSP00000243440"")";92;54,7956401847181;0,0273
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000243457"";""ENSP00000243457"")";50;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000243563"";""ENSP00000243563"")";55;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000243578"";""ENSP00000243578"")";64;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000243644"";""ENSP00000243644"")";146;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000243673"";""ENSP00000243673"")";144;6,98469387755102;0,3594
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000243706"";""ENSP00000243706"")";76;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000243786"";""ENSP00000243786"")";13;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000243911"";""ENSP00000243911"")";64;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000243924"";""ENSP00000243924"")";73;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244040"";""ENSP00000244040"")";320;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244043"";""ENSP00000244043"")";131;57,7346249556151;0,0344
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244050"";""ENSP00000244050"")";101;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244051"";""ENSP00000244051"")";57;19,1373039411843;0,0582
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244221"";""ENSP00000244221"")";162;21,550625;0,1454
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244230"";""ENSP00000244230"")";103;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244241"";""ENSP00000244241"")";77;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244314"";""ENSP00000244314"")";8;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244333"";""ENSP00000244333"")";108;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244496"";""ENSP00000244496"")";61;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244534"";""ENSP00000244534"")";55;9,26275992438563;0,1188
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244537"";""ENSP00000244537"")";50;9,26275992438563;0,1107
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244571"";""ENSP00000244571"")";77;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244573"";""ENSP00000244573"")";45;6,90938775510204;0,1832
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244576"";""ENSP00000244576"")";101;17,8667268244935;0,1079
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244623"";""ENSP00000244623"")";49;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244669"";""ENSP00000244669"")";41;6,9504132231405;0,1621
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244711"";""ENSP00000244711"")";41;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244745"";""ENSP00000244745"")";18;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244869"";""ENSP00000244869"")";104;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244926"";""ENSP00000244926"")";37;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000244930"";""ENSP00000244930"")";79;26,9228002163332;0,0569
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000245185"";""ENSP00000245185"")";74;23,5678585159554;0,0622
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000245304"";""ENSP00000245304"")";105;79,3082210693188;0,0155
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000245312"";""ENSP00000245312"")";63;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000245457"";""ENSP00000245457"")";135;21,2409705516418;0,1209
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000245479"";""ENSP00000245479"")";92;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000245543"";""ENSP00000245543"")";61;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000245552"";""ENSP00000245552"")";49;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000245810"";""ENSP00000245810"")";86;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000245812"";""ENSP00000245812"")";91;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000245817"";""ENSP00000245817"")";61;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246012"";""ENSP00000246012"")";61;9,30767020970985;0,1276
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246024"";""ENSP00000246024"")";148;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246080"";""ENSP00000246080"")";91;22,8358802658103;0,0829
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246081"";""ENSP00000246081"")";105;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246104"";""ENSP00000246104"")";99;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246105"";""ENSP00000246105"")";118;9,26275992438563;0,2163
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246115"";""ENSP00000246115"")";67;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246166"";""ENSP00000246166"")";352;25,3139229024943;0,2473
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246229"";""ENSP00000246229"")";22;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246515"";""ENSP00000246515"")";51;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246535"";""ENSP00000246535"")";115;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246553"";""ENSP00000246553"")";42;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246646"";""ENSP00000246646"")";50;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246657"";""ENSP00000246657"")";67;101,001623581838;0,006
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246672"";""ENSP00000246672"")";42;8,16326530612245;0,115
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246747"";""ENSP00000246747"")";28;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246792"";""ENSP00000246792"")";68;6,25;0,2566
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000246841"";""ENSP00000246841"")";148;17,4883653979239;0,1595
