"GO ID";"m";"stat";"p"
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007600"";""GO:0007600"")";1236;109,29326628225;0,2187
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007601"";""GO:0007601"")";33729;4006,87824490688;0,1257
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007602"";""GO:0007602"")";4315;226,271275273714;0,4579
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007605"";""GO:0007605"")";42174;7724,5699325982;0,0412
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007606"";""GO:0007606"")";1428;29,5336515869965;0,6715
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007608"";""GO:0007608"")";12152;727,769948316225;0,467
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007611"";""GO:0007611"")";14040;867,723454171234;0,4629
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007612"";""GO:0007612"")";26625;2829,78671650871;0,183
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007613"";""GO:0007613"")";32698;2980,41712691635;0,2583
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007614"";""GO:0007614"")";1730;133,725262968016;0,275
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007616"";""GO:0007616"")";9363;1648,44681085028;0,0799
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007623"";""GO:0007623"")";9755;733,259909192399;0,3184
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007625"";""GO:0007625"")";1306;301,40526063372;0,0646
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007626"";""GO:0007626"")";21906;2649,19257657005;0,1311
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007628"";""GO:0007628"")";9771;624,245674413555;0,4105
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0007631"";""GO:0007631"")";4632;843,155280359849;0,0785
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008015"";""GO:0008015"")";7530;934,760781334842;0,1328
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008016"";""GO:0008016"")";5648;2924,02796544867;0,0128
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008033"";""GO:0008033"")";2939;96,3246904403205;0,5995
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008037"";""GO:0008037"")";1969;129,400302501121;0,3209
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008045"";""GO:0008045"")";5966;333,70408963655;0,4366
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008053"";""GO:0008053"")";2657;113,583881889546;0,4935
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008089"";""GO:0008089"")";4864;179,682232656647;0,6133
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008090"";""GO:0008090"")";2403;93,8370036072874;0,5139
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008104"";""GO:0008104"")";15621;1230,97843521654;0,322
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008150"";""GO:0008150"")";85223;13692,4234405368;0,0553
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008152"";""GO:0008152"")";1470;39,1681511707084;0,5965
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008154"";""GO:0008154"")";4547;156,405084756425;0,6523
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008156"";""GO:0008156"")";1785;74,8000939511648;0,4651
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008202"";""GO:0008202"")";5015;282,404364923077;0,4255
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008203"";""GO:0008203"")";12247;691,747700371117;0,5109
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008206"";""GO:0008206"")";2569;406,271038506921;0,098
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008209"";""GO:0008209"")";2846;73,6234089283656;0,6904
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008210"";""GO:0008210"")";2881;127,61024712952;0,4837
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008217"";""GO:0008217"")";10914;3853,46359615019;0,0205
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008219"";""GO:0008219"")";7777;704,140376261685;0,2444
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008228"";""GO:0008228"")";606;36,2209203636759;0,2978
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008272"";""GO:0008272"")";1647;103,348386950769;0,3283
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008277"";""GO:0008277"")";12947;2201,80020675591;0,0679
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008283"";""GO:0008283"")";24108;1787,01868502409;0,3837
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008284"";""GO:0008284"")";78738;9381,15739797888;0,0907
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008285"";""GO:0008285"")";85935;9063,17319449531;0,1226
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008286"";""GO:0008286"")";12090;2147,63702722301;0,0604
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008292"";""GO:0008292"")";369;61,1322331398404;0,1109
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008306"";""GO:0008306"")";5657;971,315669732385;0,0874
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008333"";""GO:0008333"")";8281;555,858192592758;0,3813
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008340"";""GO:0008340"")";2765;129,030456951095;0,4636
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008343"";""GO:0008343"")";545;18,1336111111111;0,4395
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008344"";""GO:0008344"")";12853;1770,32587457424;0,1293
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008347"";""GO:0008347"")";1174;127,832415346623;0,1756
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008360"";""GO:0008360"")";33036;3529,66028474535;0,1796
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008361"";""GO:0008361"")";5627;332,120699846821;0,4105
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008380"";""GO:0008380"")";25128;1898,60610200701;0,3855
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008406"";""GO:0008406"")";2031;140,47393637872;0,3029
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008542"";""GO:0008542"")";10770;1318,58559122557;0,1446
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008543"";""GO:0008543"")";8378;1255,31320851741;0,1088
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008544"";""GO:0008544"")";9146;1337,38910655594;0,1101
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008584"";""GO:0008584"")";26255;2121,35253328039;0,338
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008585"";""GO:0008585"")";15185;990,399522986425;0,4318
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008589"";""GO:0008589"")";6337;711,255952265003;0,1528
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008593"";""GO:0008593"")";3075;675,606827859187;0,062
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008608"";""GO:0008608"")";1788;165,802824435561;0,2055
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008610"";""GO:0008610"")";2107;295,820674346606;0,1248
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008625"";""GO:0008625"")";3696;216,560351642499;0,3922
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008630"";""GO:0008630"")";5250;560,970405654559;0,1829
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008631"";""GO:0008631"")";2332;210,402198644234;0,2303
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008637"";""GO:0008637"")";1442;67,4463003565178;0,4059
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008643"";""GO:0008643"")";2847;693,640555374488;0,0548
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008645"";""GO:0008645"")";1670;70,304808174863;0,4601
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0008654"";""GO:0008654"")";4637;227,731356581111;0,4838
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009048"";""GO:0009048"")";1417;73,9526990770611;0,3781
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009058"";""GO:0009058"")";2450;227,581056618188;0,212
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009060"";""GO:0009060"")";3059;99,5870457466547;0,6056
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009062"";""GO:0009062"")";1285;66,9497990929463;0,3709
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009083"";""GO:0009083"")";2795;81,7140008563392;0,6395
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009100"";""GO:0009100"")";3470;53,798463316293;0,8614
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009101"";""GO:0009101"")";2923;48,1044048114557;0,8357
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009116"";""GO:0009116"")";919;151,708422133626;0,1029
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009235"";""GO:0009235"")";2222;167,173992022654;0,2825
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009247"";""GO:0009247"")";1400;18,0051020408163;0,7767
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009267"";""GO:0009267"")";11928;1479,22944177298;0,1495
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009268"";""GO:0009268"")";1696;585,754839441973;0,0322
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009303"";""GO:0009303"")";1305;412,916286809561;0,0401
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009306"";""GO:0009306"")";7913;414,214931136022;0,5012
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009311"";""GO:0009311"")";5134;165,832440706608;0,69
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009312"";""GO:0009312"")";5908;403,288113808175;0,3532
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009313"";""GO:0009313"")";899;168,381104610061;0,0829
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009314"";""GO:0009314"")";3399;348,4523289422;0,2005
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009395"";""GO:0009395"")";2748;194,900147792814;0,3015
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009408"";""GO:0009408"")";4677;503,373424043773;0,1792
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009409"";""GO:0009409"")";5912;511,481155098185;0,2457
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009410"";""GO:0009410"")";54828;5900,82066721972;0,1608
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009411"";""GO:0009411"")";5909;545,122909910109;0,2289
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009416"";""GO:0009416"")";4149;540,568859668809;0,1314
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009435"";""GO:0009435"")";1708;149,390550977151;0,2311
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009566"";""GO:0009566"")";5501;318,542405233039;0,4174
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009584"";""GO:0009584"")";853;19,3913961093834;0,5889
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009611"";""GO:0009611"")";10229;992,283161369696;0,2098
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009612"";""GO:0009612"")";8804;500,332594193418;0,473
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009615"";""GO:0009615"")";11035;1362,68548943816;0,1458
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009617"";""GO:0009617"")";15761;677,216149297539;0,7229
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009636"";""GO:0009636"")";12400;1163,62676427004;0,2297
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009644"";""GO:0009644"")";656;70,3978284466715;0,1759
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009650"";""GO:0009650"")";1503;549,119448892425;0,0302
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009651"";""GO:0009651"")";1429;186,794712050645;0,1417
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009653"";""GO:0009653"")";17146;1840,11627898898;0,1895
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009725"";""GO:0009725"")";7476;426,492089743402;0,449
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009743"";""GO:0009743"")";2317;385,613379669204;0,0926
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009749"";""GO:0009749"")";10607;1845,2238801984;0,08
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009755"";""GO:0009755"")";9176;1733,89269896583;0,0664
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009786"";""GO:0009786"")";801;223,892799262047;0,0498
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009790"";""GO:0009790"")";8438;931,083225230411;0,1691
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009791"";""GO:0009791"")";12763;1687,01361042596;0,137
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009792"";""GO:0009792"")";4321;368,481621912687;0,2535
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009804"";""GO:0009804"")";556;22,2005331688498;0,4076
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009880"";""GO:0009880"")";6708;699,298436907121;0,1944
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009887"";""GO:0009887"")";26522;2749,71555808494;0,188
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009888"";""GO:0009888"")";10467;683,192732282913;0,411
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009948"";""GO:0009948"")";1843;231,818271602078;0,1354
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009952"";""GO:0009952"")";10909;827,201247574769;0,3293
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009953"";""GO:0009953"")";7517;1135,13151906418;0,1038
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009954"";""GO:0009954"")";3558;204,707530355969;0,4075
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009966"";""GO:0009966"")";9024;727,269639803793;0,2934
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009967"";""GO:0009967"")";1657;52,9651337052336;0,5472
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009968"";""GO:0009968"")";9892;362,316562451268;0,7296
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009972"";""GO:0009972"")";820;39,7460705008316;0,3684
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0009987"";""GO:0009987"")";1100;26,7024767831105;0,5938
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010001"";""GO:0010001"")";5221;689,039296117907;0,1269
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010033"";""GO:0010033"")";3627;117,486039368477;0,6375
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010039"";""GO:0010039"")";2339;160,055785707981;0,3032
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010043"";""GO:0010043"")";3519;858,59581636896;0,0517
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010165"";""GO:0010165"")";3084;620,685950806924;0,0665
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010212"";""GO:0010212"")";6416;674,536906439895;0,1923
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010225"";""GO:0010225"")";1705;75,820680227744;0,4415
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010226"";""GO:0010226"")";1475;166,979772753856;0,164
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010243"";""GO:0010243"")";3079;461,868921865972;0,1007
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010248"";""GO:0010248"")";1373;6,5536;0,9308
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010259"";""GO:0010259"")";2576;685,840013007916;0,0458
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010269"";""GO:0010269"")";779;35,1101469100558;0,3793
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010273"";""GO:0010273"")";711;135,021965469108;0,0885
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010288"";""GO:0010288"")";3465;88,5860172449058;0,723
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010332"";""GO:0010332"")";3586;665,162530702394;0,0724
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010390"";""GO:0010390"")";1663;333,544528725411;0,0704
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010447"";""GO:0010447"")";1901;80,4734325827162;0,4663
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010457"";""GO:0010457"")";2158;70,251126842016;0,5752
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010458"";""GO:0010458"")";2512;394,639018588117;0,103
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010459"";""GO:0010459"")";1839;61,4342751736111;0,552
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010460"";""GO:0010460"")";5638;2769,00550444481;0,015
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010466"";""GO:0010466"")";1163;224,586265521636;0,0811
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010467"";""GO:0010467"")";9953;3071,6308311826;0,0191
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010468"";""GO:0010468"")";34945;3642,97756032515;0,1922
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010469"";""GO:0010469"")";4778;674,47444996382;0,1206
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010470"";""GO:0010470"")";2526;352,033688151335;0,1247
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010498"";""GO:0010498"")";7754;979,727597893962;0,1375
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010501"";""GO:0010501"")";1210;14,9018474915359;0,7671
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010506"";""GO:0010506"")";17363;1822,32352135189;0,2029
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010507"";""GO:0010507"")";7377;1402,57389613776;0,071
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010508"";""GO:0010508"")";10531;1037,38148795757;0,215
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010524"";""GO:0010524"")";1554;283,165334947382;0,0862
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010529"";""GO:0010529"")";2626;779,707433750257;0,0386
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010564"";""GO:0010564"")";2011;42,8049580035948;0,6994
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010569"";""GO:0010569"")";3181;304,992164129214;0,2109
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010573"";""GO:0010573"")";1427;62,5560072902456;0,4344
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010575"";""GO:0010575"")";6308;761,028404013587;0,143
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010586"";""GO:0010586"")";2370;111,929553669702;0,4453
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010591"";""GO:0010591"")";2672;78,8323988136246;0,6333
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010592"";""GO:0010592"")";8231;2267,72605679336;0,0296
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010595"";""GO:0010595"")";16625;2016,60043810749;0,1536
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010596"";""GO:0010596"")";5819;245,257769990191;0,5781
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010608"";""GO:0010608"")";4025;196,403938342422;0,4817
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010613"";""GO:0010613"")";5285;336,682407644338;0,3747
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010614"";""GO:0010614"")";2716;238,037067557414;0,2298
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010628"";""GO:0010628"")";78540;9334,79749733296;0,0924
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010629"";""GO:0010629"")";46335;5585,93859882908;0,1165
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010633"";""GO:0010633"")";5666;303,267400848504;0,4649
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010634"";""GO:0010634"")";9878;1595,44000752102;0,0938
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010666"";""GO:0010666"")";2000;292,1116728559;0,1114
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010667"";""GO:0010667"")";2358;323,220329470272;0,1224
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010668"";""GO:0010668"")";641;24,6237396694215;0,4173
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010693"";""GO:0010693"")";696;108,770044870323;0,114
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010715"";""GO:0010715"")";887;149,10007560332;0,096
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010717"";""GO:0010717"")";3454;400,941940127546;0,1628
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010718"";""GO:0010718"")";6532;355,28520071897;0,4631
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010719"";""GO:0010719"")";4798;559,503506082172;0,1617
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010737"";""GO:0010737"")";2895;111,53185429569;0,5344
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010739"";""GO:0010739"")";2480;243,824617413183;0,199
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010744"";""GO:0010744"")";2713;296,108284610466;0,1703
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010745"";""GO:0010745"")";2664;639,391915695959;0,0519
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010759"";""GO:0010759"")";2615;124,716434384131;0,4517
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010761"";""GO:0010761"")";1525;149,430911565263;0,202
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010762"";""GO:0010762"")";3535;269,278225908682;0,2884
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010763"";""GO:0010763"")";5710;428,116875753429;0,3086
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010765"";""GO:0010765"")";4693;104,197660980561;0,8186
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010800"";""GO:0010800"")";7219;622,066439553979;0,2542
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010801"";""GO:0010801"")";3621;560,717014548216;0,1032
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010803"";""GO:0010803"")";1651;211,063378354127;0,1411
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010804"";""GO:0010804"")";2590;119,883174289412;0,4521
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010811"";""GO:0010811"")";8290;744,081070665262;0,2408
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010812"";""GO:0010812"")";3019;128,131603517059;0,513
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010818"";""GO:0010818"")";1357;213,849590426525;0,1036
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010820"";""GO:0010820"")";3131;424,302873160853;0,1215
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010821"";""GO:0010821"")";6278;795,230425709335;0,1386
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0010824"";""GO:0010824"")";3006;190,32056557844;0,353
