"Pathway ID";"m";"stat";"p"
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4085001"";""R-HSA-4085001"")";7467;299,972220224763;0,6622
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4085011"";""R-HSA-4085011"")";125;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-446193"";""R-HSA-446193"")";13155;1062,41813150989;0,3184
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-446203"";""R-HSA-446203"")";51347;4445,82752947969;0,3122
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-446219"";""R-HSA-446219"")";11666;773,081673307405;0,4214
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5609975"";""R-HSA-5609975"")";2114;128,933980394451;0,3512
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5668914"";""R-HSA-5668914"")";55694;5185,39559917127;0,2495
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-112316"";""R-HSA-112316"")";136605;14291,6411700269;0,1436
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1296061"";""R-HSA-1296061"")";823;87,067341982709;0,1765
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1296071"";""R-HSA-1296071"")";27725;4941,82762989125;0,0471
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-373076"";""R-HSA-373076"")";35941;2784,12979866647;0,4013
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-375276"";""R-HSA-375276"")";18771;1876,33050624536;0,2359
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-418594"";""R-HSA-418594"")";59159;4949,61582291356;0,3326
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-444821"";""R-HSA-444821"")";931;25,8670896344155;0,5376
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-500792"";""R-HSA-500792"")";58480;4761,90656471584;0,3565
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-195253"";""R-HSA-195253"")";12393;1708,56603681062;0,1282
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-195721"";""R-HSA-195721"")";54445;6932,5779527278;0,0934
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-196299"";""R-HSA-196299"")";3445;587,874053241643;0,0924
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-201681"";""R-HSA-201681"")";29545;5224,90026009489;0,0464
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4641262"";""R-HSA-4641262"")";5414;873,491702967247;0,0929
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-162791"";""R-HSA-162791"")";1204;107,619681192545;0,2271
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-163125"";""R-HSA-163125"")";20324;2126,46069948382;0,2061
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-416482"";""R-HSA-416482"")";20592;1912,60228031419;0,2622
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5688426"";""R-HSA-5688426"")";39560;5329,13234461632;0,0946
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5689880"";""R-HSA-5689880"")";23187;3585,28620801343;0,067
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-166658"";""R-HSA-166658"")";6108;449,368523036484;0,3275
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-166663"";""R-HSA-166663"")";1945;95,5276128735089;0,4299
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-174577"";""R-HSA-174577"")";722;37,6580503851401;0,349
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-977606"";""R-HSA-977606"")";4883;399,061460548115;0,2862
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8951664"";""R-HSA-8951664"")";32214;2696,44327257007;0,3373
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-983168"";""R-HSA-983168"")";55246;6659,6144511086;0,1202
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-983169"";""R-HSA-983169"")";63495;7053,55162520901;0,1549
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-140534"";""R-HSA-140534"")";1827;49,3191987295585;0,6214
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-168138"";""R-HSA-168138"")";16806;1071,98186492346;0,465
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-168181"";""R-HSA-168181"")";15735;1055,65972080393;0,4307
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-199977"";""R-HSA-199977"")";25842;2267,38047619866;0,3058
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2562578"";""R-HSA-2562578"")";977;53,9144653574209;0,3553
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5357769"";""R-HSA-5357769"")";5897;1369,17123260067;0,0552
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6807878"";""R-HSA-6807878"")";16119;1384,961640974;0,2903
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6811434"";""R-HSA-6811434"")";17102;1166,93665106293;0,427
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6811442"";""R-HSA-6811442"")";37118;3109,78848271971;0,3309
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8856688"";""R-HSA-8856688"")";25015;1462,71035088244;0,5554
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-937041"";""R-HSA-937041"")";2603;112,369631365512;0,496
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-937072"";""R-HSA-937072"")";2153;96,1837756448166;0,463
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-948021"";""R-HSA-948021"")";33141;2867,16915122061;0,316
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-975138"";""R-HSA-975138"")";15735;1055,65972080393;0,4353
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-975155"";""R-HSA-975155"")";15735;1055,65972080393;0,44
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-975163"";""R-HSA-975163"")";2094;96,1837756448166;0,456
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-110362"";""R-HSA-110362"")";1070;49,9048381248075;0,3956
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-110373"";""R-HSA-110373"")";3053;98,9091608447392;0,6231
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5685939"";""R-HSA-5685939"")";1783;79,2915248927427;0,4597
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5693532"";""R-HSA-5693532"")";24068;2118,78982130715;0,2935
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5693538"";""R-HSA-5693538"")";17448;1666,04319137046;0,2487
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5696394"";""R-HSA-5696394"")";3315;361,300901874015;0,1781
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5696395"";""R-HSA-5696395"")";5410;1019,09637785898;0,073
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5696398"";""R-HSA-5696398"")";13778;1631,22511606592;0,1703
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5696399"";""R-HSA-5696399"")";9820;1419,98665539262;0,1172
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5696400"";""R-HSA-5696400"")";4713;815,986821464404;0,09
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-73884"";""R-HSA-73884"")";6143;357,359686210768;0,4404
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-73894"";""R-HSA-73894"")";47006;6715,04462965091;0,0639
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-73933"";""R-HSA-73933"")";4137;155,731387035603;0,6066
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1912408"";""R-HSA-1912408"")";9374;1283,29070167812;0,132
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1912422"";""R-HSA-1912422"")";11975;1732,31349848143;0,1148
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-1980145"";""R-HSA-1980145"")";6057;397,288184601899;0,3891
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-210744"";""R-HSA-210744"")";3844;405,166223717659;0,1872
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2197563"";""R-HSA-2197563"")";2917;123,784792055951;0,5136
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8941856"";""R-HSA-8941856"")";3735;336,277531717433;0,2408
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9012852"";""R-HSA-9012852"")";10020;864,200926930781;0,2709
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9013508"";""R-HSA-9013508"")";5976;495,698361098243;0,2734
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9013694"";""R-HSA-9013694"")";11581;1586,66113456844;0,1236
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9013695"";""R-HSA-9013695"")";4638;584,504940620335;0,1395
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5673001"";""R-HSA-5673001"")";58187;7333,9613140555;0,0924
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5683057"";""R-HSA-5683057"")";67268;7830,02126974625;0,1146
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5684996"";""R-HSA-5684996"")";58786;7383,11958460753;0,0916
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6806834"";""R-HSA-6806834"")";20229;1416,61678417552;0,424
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8851805"";""R-HSA-8851805"")";1464;85,7870153857625;0,3484
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3371453"";""R-HSA-3371453"")";10470;767,16886757797;0,3634
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-111465"";""R-HSA-111465"")";6733;357,57530376584;0,4919
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-351906"";""R-HSA-351906"")";1269;71,7865914128104;0,3527
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-75153"";""R-HSA-75153"")";8738;437,716298622286;0,5469
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8878171"";""R-HSA-8878171"")";33460;3918,33830633865;0,1437
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8935964"";""R-HSA-8935964"")";403;0;1
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-112382"";""R-HSA-112382"")";7662;691,48785341157;0,2526
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167152"";""R-HSA-167152"")";5252;581,632585742264;0,1814
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167169"";""R-HSA-167169"")";4878;563,04580888276;0,1619
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167172"";""R-HSA-167172"")";9730;786,647060320805;0,313
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167200"";""R-HSA-167200"")";4878;563,04580888276;0,1655
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167238"";""R-HSA-167238"")";3335;272,778268090855;0,2729
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167243"";""R-HSA-167243"")";3335;272,778268090855;0,27
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167246"";""R-HSA-167246"")";4878;563,04580888276;0,1698
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167287"";""R-HSA-167287"")";3709;291,365044950359;0,2873
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-167290"";""R-HSA-167290"")";3709;291,365044950359;0,2832
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-674695"";""R-HSA-674695"")";11082;878,08260163675;0,3246
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6796648"";""R-HSA-6796648"")";8267;718,809998295364;0,2722
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-75955"";""R-HSA-75955"")";7662;691,48785341157;0,2527
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2299718"";""R-HSA-2299718"")";3298;262,140705334126;0,2783
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2514853"";""R-HSA-2514853"")";1111;123,860603495033;0,1689
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-68875"";""R-HSA-68875"")";16136;1053,82806219577;0,456
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-68877"";""R-HSA-68877"")";32612;2512,23917003018;0,4033
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-68886"";""R-HSA-68886"")";55593;5331,61890731546;0,2325
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-112303"";""R-HSA-112303"")";320;53,3861742779034;0,1144
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-112307"";""R-HSA-112307"")";320;53,3861742779034;0,1149
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-157858"";""R-HSA-157858"")";3939;136,193310544638;0,6316
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-190828"";""R-HSA-190828"")";3652;129,082199433527;0,6124
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-190861"";""R-HSA-190861"")";1941;61,951976684843;0,5806
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-141424"";""R-HSA-141424"")";16217;1362,08410130684;0,295
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-141444"";""R-HSA-141444"")";16217;1362,08410130684;0,3072
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2467813"";""R-HSA-2467813"")";26762;3146,00029316809;0,1523
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2500257"";""R-HSA-2500257"")";19377;1579,55439560274;0,3202
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2555396"";""R-HSA-2555396"")";32628;3483,03556005696;0,1908
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5663220"";""R-HSA-5663220"")";23399;1652,30477755706;0,4297
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-606279"";""R-HSA-606279"")";4663;536,801626171569;0,1697
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6783310"";""R-HSA-6783310"")";4548;670,515910723442;0,1077
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-68882"";""R-HSA-68882"")";32544;3483,03556005696;0,1881
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-69618"";""R-HSA-69618"")";18626;2087,69266898664;0,1807
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-69620"";""R-HSA-69620"")";37774;4129,871119597;0,1619
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-774815"";""R-HSA-774815"")";4663;536,801626171569;0,1643
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9648025"";""R-HSA-9648025"")";18830;1442,97036875663;0,3538
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2995410"";""R-HSA-2995410"")";9273;479,351107276862;0,5446
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5620971"";""R-HSA-5620971"")";4295;260,763903917233;0,4066
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-917729"";""R-HSA-917729"")";3793;419,34224863627;0,1809
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9609646"";""R-HSA-9609646"")";15069;1405,5715378496;0,2481
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9610379"";""R-HSA-9610379"")";9114;830,461184844234;0,2481
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9668328"";""R-HSA-9668328"")";2844;129,473102318396;0,4834
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9678108"";""R-HSA-9678108"")";10406;612,293004230866;0,4826
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9679504"";""R-HSA-9679504"")";2738;234,848502977709;0,256
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9679506"";""R-HSA-9679506"")";27073;1946,78791468972;0,439
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9694516"";""R-HSA-9694516"")";16342;960,300443195032;0,5266
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9694676"";""R-HSA-9694676"")";2738;234,848502977709;0,2548
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-74259"";""R-HSA-74259"")";2190;225,628523115425;0,1907
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8956319"";""R-HSA-8956319"")";5246;402,828739053456;0,3103
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-5173105"";""R-HSA-5173105"")";39218;1946,47297079328;0,7768
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-913709"";""R-HSA-913709"")";19106;911,228069363755;0,683
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2424491"";""R-HSA-2424491"")";5448;614,293294720282;0,1703
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2187338"";""R-HSA-2187338"")";21874;1848,53836493688;0,3288
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2514856"";""R-HSA-2514856"")";7477;368,803185262846;0,5466
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2514859"";""R-HSA-2514859"")";7383;359,335729641544;0,5413
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9648002"";""R-HSA-9648002"")";3506;741,343702648512;0,0638
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-9709957"";""R-HSA-9709957"")";63519;3798,79505666557;0,6765
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-162909"";""R-HSA-162909"")";18155;1835,40022802245;0,2313
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-164938"";""R-HSA-164938"")";3185;206,76012381601;0,3675
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-164940"";""R-HSA-164940"")";1695;116,872773415089;0,3029
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-164952"";""R-HSA-164952"")";6113;404,318778094657;0,3826
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-199992"";""R-HSA-199992"")";12924;692,029347559825;0,5536
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2132295"";""R-HSA-2132295"")";16599;1608,10965535736;0,2397
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-432720"";""R-HSA-432720"")";6113;177,9673745586;0,7727
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-432722"";""R-HSA-432722"")";10208;640,673867106521;0,4459
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2559580"";""R-HSA-2559580"")";12224;1480,17017274092;0,1631
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2559583"";""R-HSA-2559583"")";22806;2626,65502001926;0,1566
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2990846"";""R-HSA-2990846"")";33443;3674,61455411621;0,1712
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3108214"";""R-HSA-3108214"")";12775;1127,97152288936;0,2646
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3108232"";""R-HSA-3108232"")";32562;3599,79574660412;0,1717
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-3899300"";""R-HSA-3899300"")";7315;1115,8146934195;0,1022
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4551638"";""R-HSA-4551638"")";10235;791,912720413825;0,3258
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4570464"";""R-HSA-4570464"")";7073;424,166004710561;0,4357
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-4655427"";""R-HSA-4655427"")";1754;76,3295200534658;0,4567
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8939243"";""R-HSA-8939243"")";8949;813,60053397623;0,2481
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8953750"";""R-HSA-8953750"")";5153;325,487895696423;0,3893
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-2672351"";""R-HSA-2672351"")";27462;1182,97541470309;0,8187
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-382551"";""R-HSA-382551"")";133501;11853,2694622778;0,2753
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-983712"";""R-HSA-983712"")";43394;2732,7428495756;0,5837
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6781823"";""R-HSA-6781823"")";6415;546,135914743185;0,2671
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6781827"";""R-HSA-6781827"")";9879;1144,75130389248;0,1643
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6782135"";""R-HSA-6782135"")";8437;1026,13415932247;0,1448
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-6782210"";""R-HSA-6782210"")";8456;615,312200141887;0,358
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-72163"";""R-HSA-72163"")";18873;1629,50310014334;0,2919
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-72172"";""R-HSA-72172"")";19439;1766,95367378312;0,2754
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-72203"";""R-HSA-72203"")";26695;2246,04847638671;0,3321
"=Hyperlink(""https://reactome.org/content/detail/R-HSA-8953854"";""R-HSA-8953854"")";75599;14197,742556977;0,0341
